SCH_YEAR,DIST_NAME,SCH_NAME,DISAGG_LABEL,FOUR_YR_GRADRATE,,,,,,,,,,,,
20122013,Fulton Independent,--District Total--,Gap Group (non-duplicated),80.6,,,,,,,,,,,,
20122013,Gallatin County,Gallatin County High School,All Students,90.8,,,,,,,,,,,,
20122013,Gallatin County,Gallatin County High School,Male,96.8,,,,,,,,,,,,
20122013,Gallatin County,Gallatin County High School,Female,84.5,,,,,,,,,,,,
20122013,Gallatin County,Gallatin County High School,White (Non-Hispanic),90.8,,,,,,,,,,,,
20122013,Gallatin County,Gallatin County High School,African American,***,,,,,,,,,,,,
20122013,Gallatin County,Gallatin County High School,Hispanic,90.0,,,,,,,,,,,,
20122013,Gallatin County,Gallatin County High School,Asian,***,,,,,,,,,,,,
20122013,Gallatin County,Gallatin County High School,American Indian or Alaska Native,***,,,,,,,,,,,,
20122013,Gallatin County,Gallatin County High School,Native Hawaiian or Other Pacific Islander,***,,,,,,,,,,,,
20122013,Gallatin County,Gallatin County High School,Two or more races,***,,,,,,,,,,,,
20122013,Gallatin County,Gallatin County High School,Migrant,***,,,,,,,,,,,,
20122013,Gallatin County,Gallatin County High School,Limited English Proficiency,***,,,,,,,,,,,,
20122013,Gallatin County,Gallatin County High School,Free/Reduced-Price Meals,93.3,,,,,,,,,,,,
20122013,Gallatin County,Gallatin County High School,Disability-With IEP (Total),***,,,,,,,,,,,,
20122013,Gallatin County,Gallatin County High School,Gap Group (non-duplicated),92.4,,,,,,,,,,,,
20122013,Gallatin County,--District Total--,All Students,90.8,,,,,,,,,,,,
20122013,Gallatin County,--District Total--,Male,96.8,,,,,,,,,,,,
20122013,Gallatin County,--District Total--,Female,84.5,,,,,,,,,,,,
20122013,Gallatin County,--District Total--,White (Non-Hispanic),90.8,,,,,,,,,,,,
20122013,Gallatin County,--District Total--,African American,***,,,,,,,,,,,,
20122013,Gallatin County,--District Total--,Hispanic,90.0,,,,,,,,,,,,
20122013,Gallatin County,--District Total--,Asian,***,,,,,,,,,,,,
20122013,Gallatin County,--District Total--,American Indian or Alaska Native,***,,,,,,,,,,,,
20122013,Gallatin County,--District Total--,Native Hawaiian or Other Pacific Islander,***,,,,,,,,,,,,
20122013,Gallatin County,--District Total--,Two or more races,***,,,,,,,,,,,,
20122013,Gallatin County,--District Total--,Migrant,***,,,,,,,,,,,,
20122013,Gallatin County,--District Total--,Limited English Proficiency,***,,,,,,,,,,,,
20122013,Gallatin County,--District Total--,Free/Reduced-Price Meals,93.3,,,,,,,,,,,,
20122013,Gallatin County,--District Total--,Disability-With IEP (Total),***,,,,,,,,,,,,
20122013,Gallatin County,--District Total--,Gap Group (non-duplicated),92.4,,,,,,,,,,,,
20122013,Garrard County,Garrard County High School,All Students,92.4,,,,,,,,,,,,
20122013,Garrard County,Garrard County High School,Male,91.3,,,,,,,,,,,,
20122013,Garrard County,Garrard County High School,Female,93.8,,,,,,,,,,,,
20122013,Garrard County,Garrard County High School,White (Non-Hispanic),92.1,,,,,,,,,,,,
20122013,Garrard County,Garrard County High School,African American,***,,,,,,,,,,,,
20122013,Garrard County,Garrard County High School,Hispanic,***,,,,,,,,,,,,
20122013,Garrard County,Garrard County High School,Asian,***,,,,,,,,,,,,
20122013,Garrard County,Garrard County High School,American Indian or Alaska Native,***,,,,,,,,,,,,
20122013,Garrard County,Garrard County High School,Native Hawaiian or Other Pacific Islander,***,,,,,,,,,,,,
20122013,Garrard County,Garrard County High School,Two or more races,***,,,,,,,,,,,,
20122013,Garrard County,Garrard County High School,Migrant,***,,,,,,,,,,,,
20122013,Garrard County,Garrard County High School,Limited English Proficiency,***,,,,,,,,,,,,
20122013,Garrard County,Garrard County High School,Free/Reduced-Price Meals,89.8,,,,,,,,,,,,
20122013,Garrard County,Garrard County High School,Disability-With IEP (Total),79.2,,,,,,,,,,,,
20122013,Garrard County,Garrard County High School,Gap Group (non-duplicated),90.4,,,,,,,,,,,,
20122013,Garrard County,--District Total--,All Students,92.4,,,,,,,,,,,,
20122013,Garrard County,--District Total--,Male,91.3,,,,,,,,,,,,
20122013,Garrard County,--District Total--,Female,93.8,,,,,,,,,,,,
20122013,Garrard County,--District Total--,White (Non-Hispanic),92.1,,,,,,,,,,,,
20122013,Garrard County,--District Total--,African American,***,,,,,,,,,,,,
20122013,Garrard County,--District Total--,Hispanic,***,,,,,,,,,,,,
20122013,Garrard County,--District Total--,Asian,***,,,,,,,,,,,,
20122013,Garrard County,--District Total--,American Indian or Alaska Native,***,,,,,,,,,,,,
20122013,Garrard County,--District Total--,Native Hawaiian or Other Pacific Islander,***,,,,,,,,,,,,
20122013,Garrard County,--District Total--,Two or more races,***,,,,,,,,,,,,
20122013,Garrard County,--District Total--,Migrant,***,,,,,,,,,,,,
20122013,Garrard County,--District Total--,Limited English Proficiency,***,,,,,,,,,,,,
20122013,Garrard County,--District Total--,Free/Reduced-Price Meals,89.8,,,,,,,,,,,,
20122013,Garrard County,--District Total--,Disability-With IEP (Total),79.2,,,,,,,,,,,,
20122013,Garrard County,--District Total--,Gap Group (non-duplicated),90.4,,,,,,,,,,,,
20122013,Glasgow Independent,Glasgow High School,All Students,92.0,,,,,,,,,,,,
20122013,Glasgow Independent,Glasgow High School,Male,92.3,,,,,,,,,,,,
20122013,Glasgow Independent,Glasgow High School,Female,91.8,,,,,,,,,,,,
20122013,Glasgow Independent,Glasgow High School,White (Non-Hispanic),91.8,,,,,,,,,,,,
20122013,Glasgow Independent,Glasgow High School,African American,93.3,,,,,,,,,,,,
20122013,Glasgow Independent,Glasgow High School,Hispanic,***,,,,,,,,,,,,
20122013,Glasgow Independent,Glasgow High School,Asian,***,,,,,,,,,,,,
20122013,Glasgow Independent,Glasgow High School,American Indian or Alaska Native,***,,,,,,,,,,,,
20122013,Glasgow Independent,Glasgow High School,Native Hawaiian or Other Pacific Islander,***,,,,,,,,,,,,
20122013,Glasgow Independent,Glasgow High School,Two or more races,***,,,,,,,,,,,,
20122013,Glasgow Independent,Glasgow High School,Migrant,***,,,,,,,,,,,,
20122013,Glasgow Independent,Glasgow High School,Limited English Proficiency,***,,,,,,,,,,,,
20122013,Glasgow Independent,Glasgow High School,Free/Reduced-Price Meals,92.3,,,,,,,,,,,,
20122013,Glasgow Independent,Glasgow High School,Disability-With IEP (Total),80.0,,,,,,,,,,,,
20122013,Glasgow Independent,Glasgow High School,Gap Group (non-duplicated),90.0,,,,,,,,,,,,
20122013,Glasgow Independent,--District Total--,All Students,93.0,,,,,,,,,,,,
20122013,Glasgow Independent,--District Total--,Male,93.0,,,,,,,,,,,,
20122013,Glasgow Independent,--District Total--,Female,93.0,,,,,,,,,,,,
20122013,Glasgow Independent,--District Total--,White (Non-Hispanic),92.7,,,,,,,,,,,,
20122013,Glasgow Independent,--District Total--,African American,94.4,,,,,,,,,,,,
20122013,Glasgow Independent,--District Total--,Hispanic,***,,,,,,,,,,,,
20122013,Glasgow Independent,--District Total--,Asian,***,,,,,,,,,,,,
20122013,Glasgow Independent,--District Total--,American Indian or Alaska Native,***,,,,,,,,,,,,
20122013,Glasgow Independent,--District Total--,Native Hawaiian or Other Pacific Islander,***,,,,,,,,,,,,
20122013,Glasgow Independent,--District Total--,Two or more races,***,,,,,,,,,,,,
20122013,Glasgow Independent,--District Total--,Migrant,***,,,,,,,,,,,,
20122013,Glasgow Independent,--District Total--,Limited English Proficiency,***,,,,,,,,,,,,
20122013,Glasgow Independent,--District Total--,Free/Reduced-Price Meals,93.4,,,,,,,,,,,,
20122013,Glasgow Independent,--District Total--,Disability-With IEP (Total),83.3,,,,,,,,,,,,
20122013,Glasgow Independent,--District Total--,Gap Group (non-duplicated),91.5,,,,,,,,,,,,
20122013,Grant County,Grant County High School,All Students,92.5,,,,,,,,,,,,
20122013,Grant County,Grant County High School,Male,91.7,,,,,,,,,,,,
20122013,Grant County,Grant County High School,Female,93.3,,,,,,,,,,,,
20122013,Grant County,Grant County High School,White (Non-Hispanic),92.1,,,,,,,,,,,,
20122013,Grant County,Grant County High School,African American,***,,,,,,,,,,,,
20122013,Grant County,Grant County High School,Hispanic,***,,,,,,,,,,,,
20122013,Grant County,Grant County High School,Asian,***,,,,,,,,,,,,
20122013,Grant County,Grant County High School,American Indian or Alaska Native,***,,,,,,,,,,,,
20122013,Grant County,Grant County High School,Native Hawaiian or Other Pacific Islander,***,,,,,,,,,,,,
20122013,Grant County,Grant County High School,Two or more races,***,,,,,,,,,,,,
20122013,Grant County,Grant County High School,Migrant,***,,,,,,,,,,,,
20122013,Grant County,Grant County High School,Limited English Proficiency,***,,,,,,,,,,,,
20122013,Grant County,Grant County High School,Free/Reduced-Price Meals,92.1,,,,,,,,,,,,
20122013,Grant County,Grant County High School,Disability-With IEP (Total),60.0,,,,,,,,,,,,
20122013,Grant County,Grant County High School,Gap Group (non-duplicated),90.2,,,,,,,,,,,,
20122013,Grant County,--District Total--,All Students,89.8,,,,,,,,,,,,
20122013,Grant County,--District Total--,Male,88.1,,,,,,,,,,,,
20122013,Grant County,--District Total--,Female,91.9,,,,,,,,,,,,
20122013,Grant County,--District Total--,White (Non-Hispanic),89.4,,,,,,,,,,,,
20122013,Grant County,--District Total--,African American,***,,,,,,,,,,,,
20122013,Grant County,--District Total--,Hispanic,***,,,,,,,,,,,,
20122013,Grant County,--District Total--,Asian,***,,,,,,,,,,,,
20122013,Grant County,--District Total--,American Indian or Alaska Native,***,,,,,,,,,,,,
20122013,Grant County,--District Total--,Native Hawaiian or Other Pacific Islander,***,,,,,,,,,,,,
20122013,Grant County,--District Total--,Two or more races,***,,,,,,,,,,,,
20122013,Grant County,--District Total--,Migrant,***,,,,,,,,,,,,
20122013,Grant County,--District Total--,Limited English Proficiency,***,,,,,,,,,,,,
20122013,Grant County,--District Total--,Free/Reduced-Price Meals,90.1,,,,,,,,,,,,
20122013,Grant County,--District Total--,Disability-With IEP (Total),58.8,,,,,,,,,,,,
20122013,Grant County,--District Total--,Gap Group (non-duplicated),88.5,,,,,,,,,,,,
20122013,Graves County,Graves County High School,All Students,96.2,,,,,,,,,,,,
20122013,Graves County,Graves County High School,Male,95.7,,,,,,,,,,,,
20122013,Graves County,Graves County High School,Female,96.7,,,,,,,,,,,,
20122013,Graves County,Graves County High School,White (Non-Hispanic),95.8,,,,,,,,,,,,
20122013,Graves County,Graves County High School,African American,***,,,,,,,,,,,,
20122013,Graves County,Graves County High School,Hispanic,100.0,,,,,,,,,,,,
20122013,Graves County,Graves County High School,Asian,***,,,,,,,,,,,,
20122013,Graves County,Graves County High School,American Indian or Alaska Native,***,,,,,,,,,,,,
20122013,Graves County,Graves County High School,Native Hawaiian or Other Pacific Islander,***,,,,,,,,,,,,
20122013,Graves County,Graves County High School,Two or more races,100.0,,,,,,,,,,,,
20122013,Graves County,Graves County High School,Migrant,***,,,,,,,,,,,,
20122013,Graves County,Graves County High School,Limited English Proficiency,***,,,,,,,,,,,,
20122013,Graves County,Graves County High School,Free/Reduced-Price Meals,96.7,,,,,,,,,,,,
20122013,Graves County,Graves County High School,Disability-With IEP (Total),78.3,,,,,,,,,,,,
20122013,Graves County,Graves County High School,Gap Group (non-duplicated),95.1,,,,,,,,,,,,
20122013,Graves County,--District Total--,All Students,91.9,,,,,,,,,,,,
20122013,Graves County,--District Total--,Male,90.0,,,,,,,,,,,,
20122013,Graves County,--District Total--,Female,93.9,,,,,,,,,,,,
20122013,Graves County,--District Total--,White (Non-Hispanic),92.2,,,,,,,,,,,,
20122013,Graves County,--District Total--,African American,81.8,,,,,,,,,,,,
20122013,Graves County,--District Total--,Hispanic,92.3,,,,,,,,,,,,
20122013,Graves County,--District Total--,Asian,***,,,,,,,,,,,,
20122013,Graves County,--District Total--,American Indian or Alaska Native,***,,,,,,,,,,,,
20122013,Graves County,--District Total--,Native Hawaiian or Other Pacific Islander,***,,,,,,,,,,,,
20122013,Graves County,--District Total--,Two or more races,90.9,,,,,,,,,,,,
20122013,Graves County,--District Total--,Migrant,***,,,,,,,,,,,,
20122013,Graves County,--District Total--,Limited English Proficiency,***,,,,,,,,,,,,
20122013,Graves County,--District Total--,Free/Reduced-Price Meals,91.8,,,,,,,,,,,,
20122013,Graves County,--District Total--,Disability-With IEP (Total),75.0,,,,,,,,,,,,
20122013,Graves County,--District Total--,Gap Group (non-duplicated),89.7,,,,,,,,,,,,
20122013,Grayson County,Grayson County High School,All Students,92.9,,,,,,,,,,,,
20122013,Grayson County,Grayson County High School,Male,90.1,,,,,,,,,,,,
20122013,Grayson County,Grayson County High School,Female,96.1,,,,,,,,,,,,
20122013,Grayson County,Grayson County High School,White (Non-Hispanic),93.1,,,,,,,,,,,,
20122013,Grayson County,Grayson County High School,African American,***,,,,,,,,,,,,
20122013,Grayson County,Grayson County High School,Hispanic,***,,,,,,,,,,,,
20122013,Grayson County,Grayson County High School,Asian,***,,,,,,,,,,,,
20122013,Grayson County,Grayson County High School,American Indian or Alaska Native,***,,,,,,,,,,,,
20122013,Grayson County,Grayson County High School,Native Hawaiian or Other Pacific Islander,***,,,,,,,,,,,,
20122013,Grayson County,Grayson County High School,Two or more races,***,,,,,,,,,,,,
20122013,Grayson County,Grayson County High School,Migrant,***,,,,,,,,,,,,
20122013,Grayson County,Grayson County High School,Limited English Proficiency,***,,,,,,,,,,,,
20122013,Grayson County,Grayson County High School,Free/Reduced-Price Meals,91.8,,,,,,,,,,,,
20122013,Grayson County,Grayson County High School,Disability-With IEP (Total),73.7,,,,,,,,,,,,
20122013,Grayson County,Grayson County High School,Gap Group (non-duplicated),90.7,,,,,,,,,,,,
20122013,Grayson County,--District Total--,All Students,92.9,,,,,,,,,,,,
20122013,Grayson County,--District Total--,Male,90.1,,,,,,,,,,,,
20122013,Grayson County,--District Total--,Female,96.1,,,,,,,,,,,,
20122013,Grayson County,--District Total--,White (Non-Hispanic),93.1,,,,,,,,,,,,
20122013,Grayson County,--District Total--,African American,***,,,,,,,,,,,,
20122013,Grayson County,--District Total--,Hispanic,***,,,,,,,,,,,,
20122013,Grayson County,--District Total--,Asian,***,,,,,,,,,,,,
20122013,Grayson County,--District Total--,American Indian or Alaska Native,***,,,,,,,,,,,,
20122013,Grayson County,--District Total--,Native Hawaiian or Other Pacific Islander,***,,,,,,,,,,,,
20122013,Grayson County,--District Total--,Two or more races,***,,,,,,,,,,,,
20122013,Grayson County,--District Total--,Migrant,***,,,,,,,,,,,,
20122013,Grayson County,--District Total--,Limited English Proficiency,***,,,,,,,,,,,,
20122013,Grayson County,--District Total--,Free/Reduced-Price Meals,91.8,,,,,,,,,,,,
20122013,Grayson County,--District Total--,Disability-With IEP (Total),73.7,,,,,,,,,,,,
20122013,Grayson County,--District Total--,Gap Group (non-duplicated),90.7,,,,,,,,,,,,
20122013,Green County,Green County High School,All Students,95.0,,,,,,,,,,,,
20122013,Green County,Green County High School,Male,91.5,,,,,,,,,,,,
20122013,Green County,Green County High School,Female,98.4,,,,,,,,,,,,
20122013,Green County,Green County High School,White (Non-Hispanic),95.8,,,,,,,,,,,,
20122013,Green County,Green County High School,African American,***,,,,,,,,,,,,
20122013,Green County,Green County High School,Hispanic,***,,,,,,,,,,,,
20122013,Green County,Green County High School,Asian,***,,,,,,,,,,,,
20122013,Green County,Green County High School,American Indian or Alaska Native,***,,,,,,,,,,,,
20122013,Green County,Green County High School,Native Hawaiian or Other Pacific Islander,***,,,,,,,,,,,,
20122013,Green County,Green County High School,Two or more races,***,,,,,,,,,,,,
20122013,Green County,Green County High School,Migrant,***,,,,,,,,,,,,
20122013,Green County,Green County High School,Limited English Proficiency,***,,,,,,,,,,,,
20122013,Green County,Green County High School,Free/Reduced-Price Meals,94.4,,,,,,,,,,,,
20122013,Green County,Green County High School,Disability-With IEP (Total),***,,,,,,,,,,,,
20122013,Green County,Green County High School,Gap Group (non-duplicated),93.2,,,,,,,,,,,,
20122013,Green County,--District Total--,All Students,95.0,,,,,,,,,,,,
20122013,Green County,--District Total--,Male,91.5,,,,,,,,,,,,
20122013,Green County,--District Total--,Female,98.4,,,,,,,,,,,,
20122013,Green County,--District Total--,White (Non-Hispanic),95.8,,,,,,,,,,,,
20122013,Green County,--District Total--,African American,***,,,,,,,,,,,,
20122013,Green County,--District Total--,Hispanic,***,,,,,,,,,,,,
20122013,Green County,--District Total--,Asian,***,,,,,,,,,,,,
20122013,Green County,--District Total--,American Indian or Alaska Native,***,,,,,,,,,,,,
20122013,Green County,--District Total--,Native Hawaiian or Other Pacific Islander,***,,,,,,,,,,,,
20122013,Green County,--District Total--,Two or more races,***,,,,,,,,,,,,
20122013,Green County,--District Total--,Migrant,***,,,,,,,,,,,,
20122013,Green County,--District Total--,Limited English Proficiency,***,,,,,,,,,,,,
20122013,Green County,--District Total--,Free/Reduced-Price Meals,94.4,,,,,,,,,,,,
20122013,Green County,--District Total--,Disability-With IEP (Total),***,,,,,,,,,,,,
20122013,Green County,--District Total--,Gap Group (non-duplicated),93.2,,,,,,,,,,,,
