SCH_YEAR,SCH_CD,DIST_NAME,SCH_NAME,DISAGG_LABEL,FOUR_YEAR_GRADRATE
20112012,176,Fort Thomas Independent,--District Total--,White (Non-Hispanic),88.1
20112012,176,Fort Thomas Independent,--District Total--,African American,***
20112012,176,Fort Thomas Independent,--District Total--,Hispanic,***
20112012,176,Fort Thomas Independent,--District Total--,Asian,***
20112012,176,Fort Thomas Independent,--District Total--,American Indian or Alaska Native,***
20112012,176,Fort Thomas Independent,--District Total--,Two or more races,***
20112012,177070,Frankfort Independent,Frankfort High School,All Students,72.1
20112012,177070,Frankfort Independent,Frankfort High School,Male,82.0
20112012,177070,Frankfort Independent,Frankfort High School,Female,64.0
20112012,177070,Frankfort Independent,Frankfort High School,White (Non-Hispanic),62.7
20112012,177070,Frankfort Independent,Frankfort High School,African American,***
20112012,177070,Frankfort Independent,Frankfort High School,Hispanic,***
20112012,177070,Frankfort Independent,Frankfort High School,Asian,***
20112012,177070,Frankfort Independent,Frankfort High School,American Indian or Alaska Native,***
20112012,177070,Frankfort Independent,Frankfort High School,Two or more races,***
20112012,177,Frankfort Independent,--District Total--,All Students,83.3
20112012,177,Frankfort Independent,--District Total--,Male,90.7
20112012,177,Frankfort Independent,--District Total--,Female,76.5
20112012,177,Frankfort Independent,--District Total--,White (Non-Hispanic),70.6
20112012,177,Frankfort Independent,--District Total--,African American,***
20112012,177,Frankfort Independent,--District Total--,Hispanic,***
20112012,177,Frankfort Independent,--District Total--,Asian,***
20112012,177,Frankfort Independent,--District Total--,American Indian or Alaska Native,***
20112012,177,Frankfort Independent,--District Total--,Two or more races,***
20112012,181040,Franklin County,Franklin County High School,All Students,79.3
20112012,181040,Franklin County,Franklin County High School,Male,76.1
20112012,181040,Franklin County,Franklin County High School,Female,83.7
20112012,181040,Franklin County,Franklin County High School,White (Non-Hispanic),81.2
20112012,181040,Franklin County,Franklin County High School,African American,63.8
20112012,181040,Franklin County,Franklin County High School,Hispanic,***
20112012,181040,Franklin County,Franklin County High School,Asian,***
20112012,181040,Franklin County,Franklin County High School,American Indian or Alaska Native,***
20112012,181040,Franklin County,Franklin County High School,Two or more races,***
20112012,181070,Franklin County,Western Hills High School,All Students,79.9
20112012,181070,Franklin County,Western Hills High School,Male,80.3
20112012,181070,Franklin County,Western Hills High School,Female,79.4
20112012,181070,Franklin County,Western Hills High School,White (Non-Hispanic),78.6
20112012,181070,Franklin County,Western Hills High School,African American,***
20112012,181070,Franklin County,Western Hills High School,Hispanic,***
20112012,181070,Franklin County,Western Hills High School,Asian,***
20112012,181070,Franklin County,Western Hills High School,American Indian or Alaska Native,***
20112012,181070,Franklin County,Western Hills High School,Two or more races,***
20112012,181,Franklin County,--District Total--,All Students,77.9
20112012,181,Franklin County,--District Total--,Male,75.2
20112012,181,Franklin County,--District Total--,Female,81.5
20112012,181,Franklin County,--District Total--,White (Non-Hispanic),78.3
20112012,181,Franklin County,--District Total--,African American,66.7
20112012,181,Franklin County,--District Total--,Hispanic,***
20112012,181,Franklin County,--District Total--,Asian,***
20112012,181,Franklin County,--District Total--,American Indian or Alaska Native,***
20112012,181,Franklin County,--District Total--,Two or more races,***
20112012,185030,Fulton County,Fulton County High School,All Students,70.5
20112012,185030,Fulton County,Fulton County High School,Male,66.7
20112012,185030,Fulton County,Fulton County High School,Female,***
20112012,185030,Fulton County,Fulton County High School,White (Non-Hispanic),67.9
20112012,185030,Fulton County,Fulton County High School,African American,***
20112012,185030,Fulton County,Fulton County High School,Hispanic,***
20112012,185030,Fulton County,Fulton County High School,Asian,***
20112012,185030,Fulton County,Fulton County High School,American Indian or Alaska Native,***
20112012,185030,Fulton County,Fulton County High School,Two or more races,***
20112012,185,Fulton County,--District Total--,All Students,70.5
20112012,185,Fulton County,--District Total--,Male,66.7
20112012,185,Fulton County,--District Total--,Female,***
20112012,185,Fulton County,--District Total--,White (Non-Hispanic),67.9
20112012,185,Fulton County,--District Total--,African American,***
20112012,185,Fulton County,--District Total--,Hispanic,***
20112012,185,Fulton County,--District Total--,Asian,***
20112012,185,Fulton County,--District Total--,American Indian or Alaska Native,***
20112012,185,Fulton County,--District Total--,Two or more races,***
20112012,186018,Fulton Independent,Fulton Independent School,All Students,56.0
20112012,186018,Fulton Independent,Fulton Independent School,Male,***
20112012,186018,Fulton Independent,Fulton Independent School,Female,***
20112012,186018,Fulton Independent,Fulton Independent School,White (Non-Hispanic),***
20112012,186018,Fulton Independent,Fulton Independent School,African American,***
20112012,186018,Fulton Independent,Fulton Independent School,Hispanic,***
20112012,186018,Fulton Independent,Fulton Independent School,Asian,***
20112012,186018,Fulton Independent,Fulton Independent School,American Indian or Alaska Native,***
20112012,186018,Fulton Independent,Fulton Independent School,Two or more races,***
20112012,186,Fulton Independent,--District Total--,All Students,56.0
20112012,186,Fulton Independent,--District Total--,Male,***
20112012,186,Fulton Independent,--District Total--,Female,***
20112012,186,Fulton Independent,--District Total--,White (Non-Hispanic),***
20112012,186,Fulton Independent,--District Total--,African American,***
20112012,186,Fulton Independent,--District Total--,Hispanic,***
20112012,186,Fulton Independent,--District Total--,Asian,***
20112012,186,Fulton Independent,--District Total--,American Indian or Alaska Native,***
20112012,186,Fulton Independent,--District Total--,Two or more races,***
20112012,191020,Gallatin County,Gallatin County High School,All Students,75.6
20112012,191020,Gallatin County,Gallatin County High School,Male,67.7
20112012,191020,Gallatin County,Gallatin County High School,Female,82.9
20112012,191020,Gallatin County,Gallatin County High School,White (Non-Hispanic),74.0
20112012,191020,Gallatin County,Gallatin County High School,African American,***
20112012,191020,Gallatin County,Gallatin County High School,Hispanic,***
20112012,191020,Gallatin County,Gallatin County High School,Asian,***
20112012,191020,Gallatin County,Gallatin County High School,American Indian or Alaska Native,***
20112012,191020,Gallatin County,Gallatin County High School,Two or more races,***
20112012,191,Gallatin County,--District Total--,All Students,75.6
20112012,191,Gallatin County,--District Total--,Male,67.7
20112012,191,Gallatin County,--District Total--,Female,82.9
20112012,191,Gallatin County,--District Total--,White (Non-Hispanic),74.0
20112012,191,Gallatin County,--District Total--,African American,***
20112012,191,Gallatin County,--District Total--,Hispanic,***
20112012,191,Gallatin County,--District Total--,Asian,***
20112012,191,Gallatin County,--District Total--,American Indian or Alaska Native,***
20112012,191,Gallatin County,--District Total--,Two or more races,***
20112012,195060,Garrard County,Garrard County High School,All Students,73.9
20112012,195060,Garrard County,Garrard County High School,Male,76.0
20112012,195060,Garrard County,Garrard County High School,Female,71.4
20112012,195060,Garrard County,Garrard County High School,White (Non-Hispanic),75.1
20112012,195060,Garrard County,Garrard County High School,African American,***
20112012,195060,Garrard County,Garrard County High School,Hispanic,***
20112012,195060,Garrard County,Garrard County High School,Asian,***
20112012,195060,Garrard County,Garrard County High School,American Indian or Alaska Native,***
20112012,195060,Garrard County,Garrard County High School,Two or more races,***
20112012,195,Garrard County,--District Total--,All Students,73.9
20112012,195,Garrard County,--District Total--,Male,76.0
20112012,195,Garrard County,--District Total--,Female,71.4
20112012,195,Garrard County,--District Total--,White (Non-Hispanic),75.1
20112012,195,Garrard County,--District Total--,African American,***
20112012,195,Garrard County,--District Total--,Hispanic,***
20112012,195,Garrard County,--District Total--,Asian,***
20112012,195,Garrard County,--District Total--,American Indian or Alaska Native,***
20112012,195,Garrard County,--District Total--,Two or more races,***
20112012,197030,Glasgow Independent,Glasgow High School,All Students,79.6
20112012,197030,Glasgow Independent,Glasgow High School,Male,72.7
20112012,197030,Glasgow Independent,Glasgow High School,Female,90.2
20112012,197030,Glasgow Independent,Glasgow High School,White (Non-Hispanic),78.5
20112012,197030,Glasgow Independent,Glasgow High School,African American,***
20112012,197030,Glasgow Independent,Glasgow High School,Hispanic,***
20112012,197030,Glasgow Independent,Glasgow High School,Asian,***
20112012,197030,Glasgow Independent,Glasgow High School,American Indian or Alaska Native,***
20112012,197030,Glasgow Independent,Glasgow High School,Two or more races,***
20112012,197,Glasgow Independent,--District Total--,All Students,86.7
20112012,197,Glasgow Independent,--District Total--,Male,80.2
20112012,197,Glasgow Independent,--District Total--,Female,96.7
20112012,197,Glasgow Independent,--District Total--,White (Non-Hispanic),86.0
20112012,197,Glasgow Independent,--District Total--,African American,***
20112012,197,Glasgow Independent,--District Total--,Hispanic,***
20112012,197,Glasgow Independent,--District Total--,Asian,***
20112012,197,Glasgow Independent,--District Total--,American Indian or Alaska Native,***
20112012,197,Glasgow Independent,--District Total--,Two or more races,***
20112012,201040,Grant County,Grant County High School,All Students,75.0
20112012,201040,Grant County,Grant County High School,Male,73.5
20112012,201040,Grant County,Grant County High School,Female,76.3
20112012,201040,Grant County,Grant County High School,White (Non-Hispanic),75.9
20112012,201040,Grant County,Grant County High School,African American,***
20112012,201040,Grant County,Grant County High School,Hispanic,***
20112012,201040,Grant County,Grant County High School,Asian,***
20112012,201040,Grant County,Grant County High School,American Indian or Alaska Native,***
