SCH_YEAR,SCH_NAME,SCH_CD,COHORT_TYPE,TARGET_LABEL,DISAGG_LABEL,FOUR_YR_GRADRATE
20152016,---District Total---,115,FIVE YEAR,Numerator Count,Disability-With IEP (Total),5
20152016,---District Total---,115,FIVE YEAR,Numerator Count,Female,286
20152016,---District Total---,115,FIVE YEAR,Numerator Count,Free/Reduced-Price Meals,350
20152016,---District Total---,115,FIVE YEAR,Numerator Count,GAP,396
20152016,---District Total---,115,FIVE YEAR,Numerator Count,Hispanic,23
20152016,---District Total---,115,FIVE YEAR,Numerator Count,Limited English Proficiency,***
20152016,---District Total---,115,FIVE YEAR,Numerator Count,Male,291
20152016,---District Total---,115,FIVE YEAR,Numerator Count,Migrant,***
20152016,---District Total---,115,FIVE YEAR,Numerator Count,Native Hawaiian or Other Pacific Islander,***
20152016,---District Total---,115,FIVE YEAR,Numerator Count,Two or more races,10
20152016,---District Total---,115,FIVE YEAR,Numerator Count,White (Non-Hispanic),322
20152016,---District Total---,115,FIVE YEAR,Denominator Count,African American,230
20152016,---District Total---,115,FIVE YEAR,Denominator Count,All Students,639
20152016,---District Total---,115,FIVE YEAR,Denominator Count,American Indian or Alaska Native,***
20152016,---District Total---,115,FIVE YEAR,Denominator Count,Asian,***
20152016,---District Total---,115,FIVE YEAR,Denominator Count,Disability-With IEP (Total),16
20152016,---District Total---,115,FIVE YEAR,Denominator Count,Female,310
20152016,---District Total---,115,FIVE YEAR,Denominator Count,Free/Reduced-Price Meals,393
20152016,---District Total---,115,FIVE YEAR,Denominator Count,GAP,446
20152016,---District Total---,115,FIVE YEAR,Denominator Count,Hispanic,23
20152016,---District Total---,115,FIVE YEAR,Denominator Count,Limited English Proficiency,***
20152016,---District Total---,115,FIVE YEAR,Denominator Count,Male,329
20152016,---District Total---,115,FIVE YEAR,Denominator Count,Migrant,***
20152016,---District Total---,115,FIVE YEAR,Denominator Count,Native Hawaiian or Other Pacific Islander,***
20152016,---District Total---,115,FIVE YEAR,Denominator Count,Two or more races,12
20152016,---District Total---,115,FIVE YEAR,Denominator Count,White (Non-Hispanic),364
20152016,---District Total---,115,FOUR YEAR,Delivery Target,African American,87.0
20152016,---District Total---,115,FOUR YEAR,Delivery Target,All Students,86.5
20152016,---District Total---,115,FOUR YEAR,Delivery Target,American Indian or Alaska Native,
20152016,---District Total---,115,FOUR YEAR,Delivery Target,Asian,
20152016,---District Total---,115,FOUR YEAR,Delivery Target,Disability-With IEP (Total),46.2
20152016,---District Total---,115,FOUR YEAR,Delivery Target,English Learners,
20152016,---District Total---,115,FOUR YEAR,Delivery Target,Female,89.3
20152016,---District Total---,115,FOUR YEAR,Delivery Target,Free/Reduced-Price Meals,83.8
20152016,---District Total---,115,FOUR YEAR,Delivery Target,GAP,83.9
20152016,---District Total---,115,FOUR YEAR,Delivery Target,Hispanic,87.3
20152016,---District Total---,115,FOUR YEAR,Delivery Target,Male,83.6
20152016,---District Total---,115,FOUR YEAR,Delivery Target,Migrant,
20152016,---District Total---,115,FOUR YEAR,Delivery Target,Native Hawaiian or Other Pacific Islander,
20152016,---District Total---,115,FOUR YEAR,Delivery Target,Two or more races,83.6
20152016,---District Total---,115,FOUR YEAR,Delivery Target,White (Non-Hispanic),86.5
20152016,---District Total---,115,FOUR YEAR,Actual Score,African American,94.7
20152016,---District Total---,115,FOUR YEAR,Actual Score,All Students,92.2
20152016,---District Total---,115,FOUR YEAR,Actual Score,American Indian or Alaska Native,***
20152016,---District Total---,115,FOUR YEAR,Actual Score,Asian,***
20152016,---District Total---,115,FOUR YEAR,Actual Score,Disability-With IEP (Total),82.4
20152016,---District Total---,115,FOUR YEAR,Actual Score,English Learners,***
20152016,---District Total---,115,FOUR YEAR,Actual Score,Female,93.0
20152016,---District Total---,115,FOUR YEAR,Actual Score,Free/Reduced-Price Meals,89.4
20152016,---District Total---,115,FOUR YEAR,Actual Score,GAP,90.4
20152016,---District Total---,115,FOUR YEAR,Actual Score,Hispanic,90.0
20152016,---District Total---,115,FOUR YEAR,Actual Score,Male,91.5
20152016,---District Total---,115,FOUR YEAR,Actual Score,Migrant,***
20152016,---District Total---,115,FOUR YEAR,Actual Score,Native Hawaiian or Other Pacific Islander,***
20152016,---District Total---,115,FOUR YEAR,Actual Score,Two or more races,81.3
20152016,---District Total---,115,FOUR YEAR,Actual Score,White (Non-Hispanic),91.3
20152016,---District Total---,115,FOUR YEAR,Met Target,African American,Yes
20152016,---District Total---,115,FOUR YEAR,Met Target,All Students,Yes
20152016,---District Total---,115,FOUR YEAR,Met Target,American Indian or Alaska Native,N/A
20152016,---District Total---,115,FOUR YEAR,Met Target,Asian,N/A
20152016,---District Total---,115,FOUR YEAR,Met Target,Disability-With IEP (Total),Yes
20152016,---District Total---,115,FOUR YEAR,Met Target,English Learners,N/A
20152016,---District Total---,115,FOUR YEAR,Met Target,Female,Yes
20152016,---District Total---,115,FOUR YEAR,Met Target,Free/Reduced-Price Meals,Yes
20152016,---District Total---,115,FOUR YEAR,Met Target,GAP,Yes
20152016,---District Total---,115,FOUR YEAR,Met Target,Hispanic,Yes
20152016,---District Total---,115,FOUR YEAR,Met Target,Male,Yes
20152016,---District Total---,115,FOUR YEAR,Met Target,Migrant,N/A
20152016,---District Total---,115,FOUR YEAR,Met Target,Native Hawaiian or Other Pacific Islander,N/A
20152016,---District Total---,115,FOUR YEAR,Met Target,Two or more races,No
20152016,---District Total---,115,FOUR YEAR,Met Target,White (Non-Hispanic),Yes
20152016,---District Total---,115,FOUR YEAR,Numerator Count,African American,177
20152016,---District Total---,115,FOUR YEAR,Numerator Count,All Students,541
20152016,---District Total---,115,FOUR YEAR,Numerator Count,American Indian or Alaska Native,***
20152016,---District Total---,115,FOUR YEAR,Numerator Count,Asian,***
20152016,---District Total---,115,FOUR YEAR,Numerator Count,Disability-With IEP (Total),28
20152016,---District Total---,115,FOUR YEAR,Numerator Count,Female,251
20152016,---District Total---,115,FOUR YEAR,Numerator Count,Free/Reduced-Price Meals,346
20152016,---District Total---,115,FOUR YEAR,Numerator Count,GAP,387
20152016,---District Total---,115,FOUR YEAR,Numerator Count,Hispanic,27
20152016,---District Total---,115,FOUR YEAR,Numerator Count,Limited English Proficiency,***
20152016,---District Total---,115,FOUR YEAR,Numerator Count,Male,290
20152016,---District Total---,115,FOUR YEAR,Numerator Count,Migrant,***
20152016,---District Total---,115,FOUR YEAR,Numerator Count,Native Hawaiian or Other Pacific Islander,***
20152016,---District Total---,115,FOUR YEAR,Numerator Count,Two or more races,13
20152016,---District Total---,115,FOUR YEAR,Numerator Count,White (Non-Hispanic),314
20152016,---District Total---,115,FOUR YEAR,Denominator Count,African American,187
20152016,---District Total---,115,FOUR YEAR,Denominator Count,All Students,587
20152016,---District Total---,115,FOUR YEAR,Denominator Count,American Indian or Alaska Native,***
20152016,---District Total---,115,FOUR YEAR,Denominator Count,Asian,***
20152016,---District Total---,115,FOUR YEAR,Denominator Count,Disability-With IEP (Total),34
20152016,---District Total---,115,FOUR YEAR,Denominator Count,Female,270
20152016,---District Total---,115,FOUR YEAR,Denominator Count,Free/Reduced-Price Meals,387
20152016,---District Total---,115,FOUR YEAR,Denominator Count,GAP,428
20152016,---District Total---,115,FOUR YEAR,Denominator Count,Hispanic,30
20152016,---District Total---,115,FOUR YEAR,Denominator Count,Limited English Proficiency,***
20152016,---District Total---,115,FOUR YEAR,Denominator Count,Male,317
20152016,---District Total---,115,FOUR YEAR,Denominator Count,Migrant,***
20152016,---District Total---,115,FOUR YEAR,Denominator Count,Native Hawaiian or Other Pacific Islander,***
20152016,---District Total---,115,FOUR YEAR,Denominator Count,Two or more races,16
20152016,---District Total---,115,FOUR YEAR,Denominator Count,White (Non-Hispanic),344
20152016,George Rogers Clark High School,121030,FIVE YEAR,Actual Score,African American,96.9
20152016,George Rogers Clark High School,121030,FIVE YEAR,Actual Score,All Students,95.4
20152016,George Rogers Clark High School,121030,FIVE YEAR,Actual Score,American Indian or Alaska Native,***
20152016,George Rogers Clark High School,121030,FIVE YEAR,Actual Score,Asian,***
20152016,George Rogers Clark High School,121030,FIVE YEAR,Actual Score,Disability-With IEP (Total),79.4
20152016,George Rogers Clark High School,121030,FIVE YEAR,Actual Score,English Learners,
20152016,George Rogers Clark High School,121030,FIVE YEAR,Actual Score,Female,97.6
20152016,George Rogers Clark High School,121030,FIVE YEAR,Actual Score,Free/Reduced-Price Meals,94.8
20152016,George Rogers Clark High School,121030,FIVE YEAR,Actual Score,GAP,94.0
20152016,George Rogers Clark High School,121030,FIVE YEAR,Actual Score,Hispanic,100.0
20152016,George Rogers Clark High School,121030,FIVE YEAR,Actual Score,Male,93.2
20152016,George Rogers Clark High School,121030,FIVE YEAR,Actual Score,Migrant,
20152016,George Rogers Clark High School,121030,FIVE YEAR,Actual Score,Native Hawaiian or Other Pacific Islander,
20152016,George Rogers Clark High School,121030,FIVE YEAR,Actual Score,Two or more races,***
20152016,George Rogers Clark High School,121030,FIVE YEAR,Actual Score,White (Non-Hispanic),95.1
20152016,George Rogers Clark High School,121030,FIVE YEAR,Numerator Count,African American,31
20152016,George Rogers Clark High School,121030,FIVE YEAR,Numerator Count,All Students,397
20152016,George Rogers Clark High School,121030,FIVE YEAR,Numerator Count,American Indian or Alaska Native,***
20152016,George Rogers Clark High School,121030,FIVE YEAR,Numerator Count,Asian,***
20152016,George Rogers Clark High School,121030,FIVE YEAR,Numerator Count,Disability-With IEP (Total),27
20152016,George Rogers Clark High School,121030,FIVE YEAR,Numerator Count,Female,205
20152016,George Rogers Clark High School,121030,FIVE YEAR,Numerator Count,Free/Reduced-Price Meals,201
20152016,George Rogers Clark High School,121030,FIVE YEAR,Numerator Count,GAP,220
20152016,George Rogers Clark High School,121030,FIVE YEAR,Numerator Count,Hispanic,14
20152016,George Rogers Clark High School,121030,FIVE YEAR,Numerator Count,Limited English Proficiency,
20152016,George Rogers Clark High School,121030,FIVE YEAR,Numerator Count,Male,192
20152016,George Rogers Clark High School,121030,FIVE YEAR,Numerator Count,Migrant,
20152016,George Rogers Clark High School,121030,FIVE YEAR,Numerator Count,Native Hawaiian or Other Pacific Islander,
20152016,George Rogers Clark High School,121030,FIVE YEAR,Numerator Count,Two or more races,***
20152016,George Rogers Clark High School,121030,FIVE YEAR,Numerator Count,White (Non-Hispanic),347
20152016,George Rogers Clark High School,121030,FIVE YEAR,Denominator Count,African American,32
20152016,George Rogers Clark High School,121030,FIVE YEAR,Denominator Count,All Students,416
20152016,George Rogers Clark High School,121030,FIVE YEAR,Denominator Count,American Indian or Alaska Native,***
20152016,George Rogers Clark High School,121030,FIVE YEAR,Denominator Count,Asian,***
20152016,George Rogers Clark High School,121030,FIVE YEAR,Denominator Count,Disability-With IEP (Total),34
20152016,George Rogers Clark High School,121030,FIVE YEAR,Denominator Count,Female,210
20152016,George Rogers Clark High School,121030,FIVE YEAR,Denominator Count,Free/Reduced-Price Meals,212
20152016,George Rogers Clark High School,121030,FIVE YEAR,Denominator Count,GAP,234
20152016,George Rogers Clark High School,121030,FIVE YEAR,Denominator Count,Hispanic,14
20152016,George Rogers Clark High School,121030,FIVE YEAR,Denominator Count,Limited English Proficiency,
20152016,George Rogers Clark High School,121030,FIVE YEAR,Denominator Count,Male,206
20152016,George Rogers Clark High School,121030,FIVE YEAR,Denominator Count,Migrant,
20152016,George Rogers Clark High School,121030,FIVE YEAR,Denominator Count,Native Hawaiian or Other Pacific Islander,
20152016,George Rogers Clark High School,121030,FIVE YEAR,Denominator Count,Two or more races,***
20152016,George Rogers Clark High School,121030,FIVE YEAR,Denominator Count,White (Non-Hispanic),365
20152016,George Rogers Clark High School,121030,FOUR YEAR,Delivery Target,African American,98.0
20152016,George Rogers Clark High School,121030,FOUR YEAR,Delivery Target,All Students,95.0
20152016,George Rogers Clark High School,121030,FOUR YEAR,Delivery Target,American Indian or Alaska Native,
20152016,George Rogers Clark High School,121030,FOUR YEAR,Delivery Target,Asian,
20152016,George Rogers Clark High School,121030,FOUR YEAR,Delivery Target,Disability-With IEP (Total),93.9
20152016,George Rogers Clark High School,121030,FOUR YEAR,Delivery Target,English Learners,
20152016,George Rogers Clark High School,121030,FOUR YEAR,Delivery Target,Female,93.9
20152016,George Rogers Clark High School,121030,FOUR YEAR,Delivery Target,Free/Reduced-Price Meals,92.2
20152016,George Rogers Clark High School,121030,FOUR YEAR,Delivery Target,GAP,92.4
20152016,George Rogers Clark High School,121030,FOUR YEAR,Delivery Target,Hispanic,95.4
20152016,George Rogers Clark High School,121030,FOUR YEAR,Delivery Target,Male,95.8
20152016,George Rogers Clark High School,121030,FOUR YEAR,Delivery Target,Migrant,
20152016,George Rogers Clark High School,121030,FOUR YEAR,Delivery Target,Native Hawaiian or Other Pacific Islander,
20152016,George Rogers Clark High School,121030,FOUR YEAR,Delivery Target,Two or more races,
20152016,George Rogers Clark High School,121030,FOUR YEAR,Delivery Target,White (Non-Hispanic),94.5
20152016,George Rogers Clark High School,121030,FOUR YEAR,Actual Score,African American,100.0
20152016,George Rogers Clark High School,121030,FOUR YEAR,Actual Score,All Students,95.0
20152016,George Rogers Clark High School,121030,FOUR YEAR,Actual Score,American Indian or Alaska Native,***
20152016,George Rogers Clark High School,121030,FOUR YEAR,Actual Score,Asian,***
20152016,George Rogers Clark High School,121030,FOUR YEAR,Actual Score,Disability-With IEP (Total),90.3
20152016,George Rogers Clark High School,121030,FOUR YEAR,Actual Score,English Learners,
20152016,George Rogers Clark High School,121030,FOUR YEAR,Actual Score,Female,96.1
20152016,George Rogers Clark High School,121030,FOUR YEAR,Actual Score,Free/Reduced-Price Meals,93.0
20152016,George Rogers Clark High School,121030,FOUR YEAR,Actual Score,GAP,93.0
20152016,George Rogers Clark High School,121030,FOUR YEAR,Actual Score,Hispanic,88.2
20152016,George Rogers Clark High School,121030,FOUR YEAR,Actual Score,Male,93.9
20152016,George Rogers Clark High School,121030,FOUR YEAR,Actual Score,Migrant,***
20152016,George Rogers Clark High School,121030,FOUR YEAR,Actual Score,Native Hawaiian or Other Pacific Islander,
20152016,George Rogers Clark High School,121030,FOUR YEAR,Actual Score,Two or more races,***
