SCH_YEAR,SCH_NUMBER,SCH_NAME,COHORT_TYPE,TARGET_LABEL,DISAGG_LABEL,FOUR_YR_GRADRATE
20162017,,---District Total---,FOUR YEAR,Met Target,Free/Reduced-Price Meals,Yes
20162017,,---District Total---,FOUR YEAR,Met Target,GAP,Yes
20162017,,---District Total---,FOUR YEAR,Met Target,Hispanic,N/A
20162017,,---District Total---,FOUR YEAR,Met Target,Male,Yes
20162017,,---District Total---,FOUR YEAR,Met Target,Migrant,N/A
20162017,,---District Total---,FOUR YEAR,Met Target,Native Hawaiian or Other Pacific Islander,N/A
20162017,,---District Total---,FOUR YEAR,Met Target,Two or more races,N/A
20162017,,---District Total---,FOUR YEAR,Met Target,White (Non-Hispanic),Yes
20162017,,---District Total---,FOUR YEAR,Numerator Count,African American,***
20162017,,---District Total---,FOUR YEAR,Numerator Count,All Students,46
20162017,,---District Total---,FOUR YEAR,Numerator Count,American Indian or Alaska Native,
20162017,,---District Total---,FOUR YEAR,Numerator Count,Asian,***
20162017,,---District Total---,FOUR YEAR,Numerator Count,Disability-With IEP (Total),***
20162017,,---District Total---,FOUR YEAR,Numerator Count,Female,30
20162017,,---District Total---,FOUR YEAR,Numerator Count,Free/Reduced-Price Meals,40
20162017,,---District Total---,FOUR YEAR,Numerator Count,GAP,40
20162017,,---District Total---,FOUR YEAR,Numerator Count,Hispanic,***
20162017,,---District Total---,FOUR YEAR,Numerator Count,Limited English Proficiency,
20162017,,---District Total---,FOUR YEAR,Numerator Count,Male,16
20162017,,---District Total---,FOUR YEAR,Numerator Count,Migrant,
20162017,,---District Total---,FOUR YEAR,Numerator Count,Native Hawaiian or Other Pacific Islander,
20162017,,---District Total---,FOUR YEAR,Numerator Count,Two or more races,
20162017,,---District Total---,FOUR YEAR,Numerator Count,White (Non-Hispanic),39
20162017,,---District Total---,FOUR YEAR,Denominator Count,African American,***
20162017,,---District Total---,FOUR YEAR,Denominator Count,All Students,50
20162017,,---District Total---,FOUR YEAR,Denominator Count,American Indian or Alaska Native,
20162017,,---District Total---,FOUR YEAR,Denominator Count,Asian,***
20162017,,---District Total---,FOUR YEAR,Denominator Count,Disability-With IEP (Total),***
20162017,,---District Total---,FOUR YEAR,Denominator Count,Female,32
20162017,,---District Total---,FOUR YEAR,Denominator Count,Free/Reduced-Price Meals,41
20162017,,---District Total---,FOUR YEAR,Denominator Count,GAP,41
20162017,,---District Total---,FOUR YEAR,Denominator Count,Hispanic,***
20162017,,---District Total---,FOUR YEAR,Denominator Count,Limited English Proficiency,
20162017,,---District Total---,FOUR YEAR,Denominator Count,Male,18
20162017,,---District Total---,FOUR YEAR,Denominator Count,Migrant,
20162017,,---District Total---,FOUR YEAR,Denominator Count,Native Hawaiian or Other Pacific Islander,
20162017,,---District Total---,FOUR YEAR,Denominator Count,Two or more races,
20162017,,---District Total---,FOUR YEAR,Denominator Count,White (Non-Hispanic),43
20162017,060,Edmonson County High School,FIVE YEAR,Actual Score,African American,
20162017,060,Edmonson County High School,FIVE YEAR,Actual Score,All Students,91.9
20162017,060,Edmonson County High School,FIVE YEAR,Actual Score,American Indian or Alaska Native,
20162017,060,Edmonson County High School,FIVE YEAR,Actual Score,Asian,***
20162017,060,Edmonson County High School,FIVE YEAR,Actual Score,Disability-With IEP (Total),***
20162017,060,Edmonson County High School,FIVE YEAR,Actual Score,English Learners,
20162017,060,Edmonson County High School,FIVE YEAR,Actual Score,Female,92.4
20162017,060,Edmonson County High School,FIVE YEAR,Actual Score,Free/Reduced-Price Meals,88.1
20162017,060,Edmonson County High School,FIVE YEAR,Actual Score,GAP,87.4
20162017,060,Edmonson County High School,FIVE YEAR,Actual Score,Hispanic,
20162017,060,Edmonson County High School,FIVE YEAR,Actual Score,Male,91.4
20162017,060,Edmonson County High School,FIVE YEAR,Actual Score,Migrant,
20162017,060,Edmonson County High School,FIVE YEAR,Actual Score,Native Hawaiian or Other Pacific Islander,
20162017,060,Edmonson County High School,FIVE YEAR,Actual Score,Two or more races,***
20162017,060,Edmonson County High School,FIVE YEAR,Actual Score,White (Non-Hispanic),91.8
20162017,060,Edmonson County High School,FIVE YEAR,Numerator Count,African American,
20162017,060,Edmonson County High School,FIVE YEAR,Numerator Count,All Students,137
20162017,060,Edmonson County High School,FIVE YEAR,Numerator Count,American Indian or Alaska Native,
20162017,060,Edmonson County High School,FIVE YEAR,Numerator Count,Asian,***
20162017,060,Edmonson County High School,FIVE YEAR,Numerator Count,Disability-With IEP (Total),***
20162017,060,Edmonson County High School,FIVE YEAR,Numerator Count,Female,73
20162017,060,Edmonson County High School,FIVE YEAR,Numerator Count,Free/Reduced-Price Meals,74
20162017,060,Edmonson County High School,FIVE YEAR,Numerator Count,GAP,76
20162017,060,Edmonson County High School,FIVE YEAR,Numerator Count,Hispanic,
20162017,060,Edmonson County High School,FIVE YEAR,Numerator Count,Limited English Proficiency,
20162017,060,Edmonson County High School,FIVE YEAR,Numerator Count,Male,64
20162017,060,Edmonson County High School,FIVE YEAR,Numerator Count,Migrant,
20162017,060,Edmonson County High School,FIVE YEAR,Numerator Count,Native Hawaiian or Other Pacific Islander,
20162017,060,Edmonson County High School,FIVE YEAR,Numerator Count,Two or more races,***
20162017,060,Edmonson County High School,FIVE YEAR,Numerator Count,White (Non-Hispanic),134
20162017,060,Edmonson County High School,FIVE YEAR,Denominator Count,African American,
20162017,060,Edmonson County High School,FIVE YEAR,Denominator Count,All Students,149
20162017,060,Edmonson County High School,FIVE YEAR,Denominator Count,American Indian or Alaska Native,
20162017,060,Edmonson County High School,FIVE YEAR,Denominator Count,Asian,***
20162017,060,Edmonson County High School,FIVE YEAR,Denominator Count,Disability-With IEP (Total),***
20162017,060,Edmonson County High School,FIVE YEAR,Denominator Count,Female,79
20162017,060,Edmonson County High School,FIVE YEAR,Denominator Count,Free/Reduced-Price Meals,84
20162017,060,Edmonson County High School,FIVE YEAR,Denominator Count,GAP,87
20162017,060,Edmonson County High School,FIVE YEAR,Denominator Count,Hispanic,
20162017,060,Edmonson County High School,FIVE YEAR,Denominator Count,Limited English Proficiency,
20162017,060,Edmonson County High School,FIVE YEAR,Denominator Count,Male,70
20162017,060,Edmonson County High School,FIVE YEAR,Denominator Count,Migrant,
20162017,060,Edmonson County High School,FIVE YEAR,Denominator Count,Native Hawaiian or Other Pacific Islander,
20162017,060,Edmonson County High School,FIVE YEAR,Denominator Count,Two or more races,***
20162017,060,Edmonson County High School,FIVE YEAR,Denominator Count,White (Non-Hispanic),146
20162017,060,Edmonson County High School,FOUR YEAR,Delivery Target,African American,
20162017,060,Edmonson County High School,FOUR YEAR,Delivery Target,All Students,92.4
20162017,060,Edmonson County High School,FOUR YEAR,Delivery Target,American Indian or Alaska Native,
20162017,060,Edmonson County High School,FOUR YEAR,Delivery Target,Asian,
20162017,060,Edmonson County High School,FOUR YEAR,Delivery Target,Disability-With IEP (Total),
20162017,060,Edmonson County High School,FOUR YEAR,Delivery Target,English Learners,
20162017,060,Edmonson County High School,FOUR YEAR,Delivery Target,Female,94.3
20162017,060,Edmonson County High School,FOUR YEAR,Delivery Target,Free/Reduced-Price Meals,91.0
20162017,060,Edmonson County High School,FOUR YEAR,Delivery Target,GAP,90.2
20162017,060,Edmonson County High School,FOUR YEAR,Delivery Target,Hispanic,
20162017,060,Edmonson County High School,FOUR YEAR,Delivery Target,Male,91.0
20162017,060,Edmonson County High School,FOUR YEAR,Delivery Target,Migrant,
20162017,060,Edmonson County High School,FOUR YEAR,Delivery Target,Native Hawaiian or Other Pacific Islander,
20162017,060,Edmonson County High School,FOUR YEAR,Delivery Target,Two or more races,
20162017,060,Edmonson County High School,FOUR YEAR,Delivery Target,White (Non-Hispanic),92.2
20162017,060,Edmonson County High School,FOUR YEAR,Actual Score,African American,***
20162017,060,Edmonson County High School,FOUR YEAR,Actual Score,All Students,86.3
20162017,060,Edmonson County High School,FOUR YEAR,Actual Score,American Indian or Alaska Native,
20162017,060,Edmonson County High School,FOUR YEAR,Actual Score,Asian,
20162017,060,Edmonson County High School,FOUR YEAR,Actual Score,Disability-With IEP (Total),50.0
20162017,060,Edmonson County High School,FOUR YEAR,Actual Score,English Learners,
20162017,060,Edmonson County High School,FOUR YEAR,Actual Score,Female,91.8
20162017,060,Edmonson County High School,FOUR YEAR,Actual Score,Free/Reduced-Price Meals,81.5
20162017,060,Edmonson County High School,FOUR YEAR,Actual Score,GAP,80.0
20162017,060,Edmonson County High School,FOUR YEAR,Actual Score,Hispanic,***
20162017,060,Edmonson County High School,FOUR YEAR,Actual Score,Male,80.8
20162017,060,Edmonson County High School,FOUR YEAR,Actual Score,Migrant,
20162017,060,Edmonson County High School,FOUR YEAR,Actual Score,Native Hawaiian or Other Pacific Islander,
20162017,060,Edmonson County High School,FOUR YEAR,Actual Score,Two or more races,***
20162017,060,Edmonson County High School,FOUR YEAR,Actual Score,White (Non-Hispanic),87.2
20162017,060,Edmonson County High School,FOUR YEAR,Met Target,African American,N/A
20162017,060,Edmonson County High School,FOUR YEAR,Met Target,All Students,No
20162017,060,Edmonson County High School,FOUR YEAR,Met Target,American Indian or Alaska Native,N/A
20162017,060,Edmonson County High School,FOUR YEAR,Met Target,Asian,N/A
20162017,060,Edmonson County High School,FOUR YEAR,Met Target,Disability-With IEP (Total),N/A
20162017,060,Edmonson County High School,FOUR YEAR,Met Target,English Learners,N/A
20162017,060,Edmonson County High School,FOUR YEAR,Met Target,Female,No
20162017,060,Edmonson County High School,FOUR YEAR,Met Target,Free/Reduced-Price Meals,No
20162017,060,Edmonson County High School,FOUR YEAR,Met Target,GAP,No
20162017,060,Edmonson County High School,FOUR YEAR,Met Target,Hispanic,N/A
20162017,060,Edmonson County High School,FOUR YEAR,Met Target,Male,No
20162017,060,Edmonson County High School,FOUR YEAR,Met Target,Migrant,N/A
20162017,060,Edmonson County High School,FOUR YEAR,Met Target,Native Hawaiian or Other Pacific Islander,N/A
20162017,060,Edmonson County High School,FOUR YEAR,Met Target,Two or more races,N/A
20162017,060,Edmonson County High School,FOUR YEAR,Met Target,White (Non-Hispanic),No
20162017,060,Edmonson County High School,FOUR YEAR,Numerator Count,African American,***
20162017,060,Edmonson County High School,FOUR YEAR,Numerator Count,All Students,126
20162017,060,Edmonson County High School,FOUR YEAR,Numerator Count,American Indian or Alaska Native,
20162017,060,Edmonson County High School,FOUR YEAR,Numerator Count,Asian,
20162017,060,Edmonson County High School,FOUR YEAR,Numerator Count,Disability-With IEP (Total),7
20162017,060,Edmonson County High School,FOUR YEAR,Numerator Count,Female,67
20162017,060,Edmonson County High School,FOUR YEAR,Numerator Count,Free/Reduced-Price Meals,75
20162017,060,Edmonson County High School,FOUR YEAR,Numerator Count,GAP,76
20162017,060,Edmonson County High School,FOUR YEAR,Numerator Count,Hispanic,***
20162017,060,Edmonson County High School,FOUR YEAR,Numerator Count,Limited English Proficiency,
20162017,060,Edmonson County High School,FOUR YEAR,Numerator Count,Male,59
20162017,060,Edmonson County High School,FOUR YEAR,Numerator Count,Migrant,
20162017,060,Edmonson County High School,FOUR YEAR,Numerator Count,Native Hawaiian or Other Pacific Islander,
20162017,060,Edmonson County High School,FOUR YEAR,Numerator Count,Two or more races,***
20162017,060,Edmonson County High School,FOUR YEAR,Numerator Count,White (Non-Hispanic),123
20162017,060,Edmonson County High School,FOUR YEAR,Denominator Count,African American,***
20162017,060,Edmonson County High School,FOUR YEAR,Denominator Count,All Students,146
20162017,060,Edmonson County High School,FOUR YEAR,Denominator Count,American Indian or Alaska Native,
20162017,060,Edmonson County High School,FOUR YEAR,Denominator Count,Asian,
20162017,060,Edmonson County High School,FOUR YEAR,Denominator Count,Disability-With IEP (Total),14
20162017,060,Edmonson County High School,FOUR YEAR,Denominator Count,Female,73
20162017,060,Edmonson County High School,FOUR YEAR,Denominator Count,Free/Reduced-Price Meals,92
20162017,060,Edmonson County High School,FOUR YEAR,Denominator Count,GAP,95
20162017,060,Edmonson County High School,FOUR YEAR,Denominator Count,Hispanic,***
20162017,060,Edmonson County High School,FOUR YEAR,Denominator Count,Limited English Proficiency,
20162017,060,Edmonson County High School,FOUR YEAR,Denominator Count,Male,73
20162017,060,Edmonson County High School,FOUR YEAR,Denominator Count,Migrant,
20162017,060,Edmonson County High School,FOUR YEAR,Denominator Count,Native Hawaiian or Other Pacific Islander,
20162017,060,Edmonson County High School,FOUR YEAR,Denominator Count,Two or more races,***
20162017,060,Edmonson County High School,FOUR YEAR,Denominator Count,White (Non-Hispanic),141
20162017,,---District Total---,FIVE YEAR,Actual Score,African American,
20162017,,---District Total---,FIVE YEAR,Actual Score,All Students,91.9
20162017,,---District Total---,FIVE YEAR,Actual Score,American Indian or Alaska Native,
20162017,,---District Total---,FIVE YEAR,Actual Score,Asian,***
20162017,,---District Total---,FIVE YEAR,Actual Score,Disability-With IEP (Total),***
20162017,,---District Total---,FIVE YEAR,Actual Score,English Learners,
20162017,,---District Total---,FIVE YEAR,Actual Score,Female,92.4
20162017,,---District Total---,FIVE YEAR,Actual Score,Free/Reduced-Price Meals,88.1
20162017,,---District Total---,FIVE YEAR,Actual Score,GAP,87.4
20162017,,---District Total---,FIVE YEAR,Actual Score,Hispanic,
20162017,,---District Total---,FIVE YEAR,Actual Score,Male,91.4
20162017,,---District Total---,FIVE YEAR,Actual Score,Migrant,
20162017,,---District Total---,FIVE YEAR,Actual Score,Native Hawaiian or Other Pacific Islander,
20162017,,---District Total---,FIVE YEAR,Actual Score,Two or more races,***
20162017,,---District Total---,FIVE YEAR,Actual Score,White (Non-Hispanic),91.8
20162017,,---District Total---,FIVE YEAR,Numerator Count,African American,
20162017,,---District Total---,FIVE YEAR,Numerator Count,All Students,137
20162017,,---District Total---,FIVE YEAR,Numerator Count,American Indian or Alaska Native,
20162017,,---District Total---,FIVE YEAR,Numerator Count,Asian,***
20162017,,---District Total---,FIVE YEAR,Numerator Count,Disability-With IEP (Total),***
20162017,,---District Total---,FIVE YEAR,Numerator Count,Female,73
20162017,,---District Total---,FIVE YEAR,Numerator Count,Free/Reduced-Price Meals,74
20162017,,---District Total---,FIVE YEAR,Numerator Count,GAP,76
20162017,,---District Total---,FIVE YEAR,Numerator Count,Hispanic,
20162017,,---District Total---,FIVE YEAR,Numerator Count,Limited English Proficiency,
20162017,,---District Total---,FIVE YEAR,Numerator Count,Male,64
20162017,,---District Total---,FIVE YEAR,Numerator Count,Migrant,
20162017,,---District Total---,FIVE YEAR,Numerator Count,Native Hawaiian or Other Pacific Islander,
20162017,,---District Total---,FIVE YEAR,Numerator Count,Two or more races,***
20162017,,---District Total---,FIVE YEAR,Numerator Count,White (Non-Hispanic),134
20162017,,---District Total---,FIVE YEAR,Denominator Count,African American,
20162017,,---District Total---,FIVE YEAR,Denominator Count,All Students,149
20162017,,---District Total---,FIVE YEAR,Denominator Count,American Indian or Alaska Native,
20162017,,---District Total---,FIVE YEAR,Denominator Count,Asian,***
20162017,,---District Total---,FIVE YEAR,Denominator Count,Disability-With IEP (Total),***
20162017,,---District Total---,FIVE YEAR,Denominator Count,Female,79
20162017,,---District Total---,FIVE YEAR,Denominator Count,Free/Reduced-Price Meals,84
20162017,,---District Total---,FIVE YEAR,Denominator Count,GAP,87
20162017,,---District Total---,FIVE YEAR,Denominator Count,Hispanic,
20162017,,---District Total---,FIVE YEAR,Denominator Count,Limited English Proficiency,
20162017,,---District Total---,FIVE YEAR,Denominator Count,Male,70
20162017,,---District Total---,FIVE YEAR,Denominator Count,Migrant,
20162017,,---District Total---,FIVE YEAR,Denominator Count,Native Hawaiian or Other Pacific Islander,
20162017,,---District Total---,FIVE YEAR,Denominator Count,Two or more races,***
