SCH_YEAR,SCH_NAME,SCH_CD,GRAD_TARGETS,DISAGG_LABEL,FOUR_YR_GRADRATE
20132014,Henry Clay High School,165039,Denominator Count,Hispanic,29
20132014,Henry Clay High School,165039,Delivery Target,Hispanic,
20132014,Henry Clay High School,165039,Numerator Count,Hispanic,28
20132014,Henry Clay High School,165039,Met Target,Hispanic,
20132014,Henry Clay High School,165039,Actual Score,Hispanic,96.6
20132014,Henry Clay High School,165039,Actual Score,Asian,98.0
20132014,Henry Clay High School,165039,Delivery Target,Asian,
20132014,Henry Clay High School,165039,Met Target,Asian,
20132014,Henry Clay High School,165039,Denominator Count,Asian,50
20132014,Henry Clay High School,165039,Numerator Count,Asian,49
20132014,Henry Clay High School,165039,Numerator Count,American Indian or Alaska Native,***
20132014,Henry Clay High School,165039,Delivery Target,American Indian or Alaska Native,
20132014,Henry Clay High School,165039,Denominator Count,American Indian or Alaska Native,***
20132014,Henry Clay High School,165039,Actual Score,American Indian or Alaska Native,***
20132014,Henry Clay High School,165039,Met Target,American Indian or Alaska Native,
20132014,Henry Clay High School,165039,Numerator Count,Native Hawaiian or Other Pacific Islander,
20132014,Henry Clay High School,165039,Actual Score,Native Hawaiian or Other Pacific Islander,
20132014,Henry Clay High School,165039,Met Target,Native Hawaiian or Other Pacific Islander,
20132014,Henry Clay High School,165039,Denominator Count,Native Hawaiian or Other Pacific Islander,
20132014,Henry Clay High School,165039,Delivery Target,Native Hawaiian or Other Pacific Islander,
20132014,Henry Clay High School,165039,Actual Score,Two or more races,70.0
20132014,Henry Clay High School,165039,Met Target,Two or more races,
20132014,Henry Clay High School,165039,Denominator Count,Two or more races,10
20132014,Henry Clay High School,165039,Numerator Count,Two or more races,7
20132014,Henry Clay High School,165039,Delivery Target,Two or more races,
20132014,Henry Clay High School,165039,Delivery Target,Migrant,
20132014,Henry Clay High School,165039,Met Target,Migrant,
20132014,Henry Clay High School,165039,Numerator Count,Migrant,***
20132014,Henry Clay High School,165039,Actual Score,Migrant,***
20132014,Henry Clay High School,165039,Denominator Count,Migrant,***
20132014,Henry Clay High School,165039,Delivery Target,Limited English Proficiency,
20132014,Henry Clay High School,165039,Denominator Count,Limited English Proficiency,20
20132014,Henry Clay High School,165039,Numerator Count,Limited English Proficiency,15
20132014,Henry Clay High School,165039,Actual Score,Limited English Proficiency,75.0
20132014,Henry Clay High School,165039,Met Target,Limited English Proficiency,
20132014,Henry Clay High School,165039,Actual Score,Free/Reduced-Price Meals,88.8
20132014,Henry Clay High School,165039,Denominator Count,Free/Reduced-Price Meals,169
20132014,Henry Clay High School,165039,Delivery Target,Free/Reduced-Price Meals,
20132014,Henry Clay High School,165039,Numerator Count,Free/Reduced-Price Meals,150
20132014,Henry Clay High School,165039,Met Target,Free/Reduced-Price Meals,
20132014,Henry Clay High School,165039,Numerator Count,Disability-With IEP (Total),18
20132014,Henry Clay High School,165039,Denominator Count,Disability-With IEP (Total),23
20132014,Henry Clay High School,165039,Delivery Target,Disability-With IEP (Total),
20132014,Henry Clay High School,165039,Met Target,Disability-With IEP (Total),
20132014,Henry Clay High School,165039,Actual Score,Disability-With IEP (Total),78.3
20132014,Henry Clay High School,165039,Delivery Target,GAP,
20132014,Henry Clay High School,165039,Denominator Count,GAP,230
20132014,Henry Clay High School,165039,Actual Score,GAP,88.7
20132014,Henry Clay High School,165039,Met Target,GAP,
20132014,Henry Clay High School,165039,Numerator Count,GAP,204
20132014,Lafayette High School,165060,Denominator Count,All Students,477
20132014,Lafayette High School,165060,Numerator Count,All Students,439
20132014,Lafayette High School,165060,Actual Score,All Students,92.0
20132014,Lafayette High School,165060,Met Target,All Students,
20132014,Lafayette High School,165060,Delivery Target,All Students,
20132014,Lafayette High School,165060,Numerator Count,Male,221
20132014,Lafayette High School,165060,Denominator Count,Male,246
20132014,Lafayette High School,165060,Met Target,Male,
20132014,Lafayette High School,165060,Delivery Target,Male,
20132014,Lafayette High School,165060,Actual Score,Male,89.8
20132014,Lafayette High School,165060,Met Target,Female,
20132014,Lafayette High School,165060,Actual Score,Female,94.4
20132014,Lafayette High School,165060,Denominator Count,Female,231
20132014,Lafayette High School,165060,Numerator Count,Female,218
20132014,Lafayette High School,165060,Delivery Target,Female,
20132014,Lafayette High School,165060,Numerator Count,White (Non-Hispanic),318
20132014,Lafayette High School,165060,Denominator Count,White (Non-Hispanic),344
20132014,Lafayette High School,165060,Met Target,White (Non-Hispanic),
20132014,Lafayette High School,165060,Actual Score,White (Non-Hispanic),92.4
20132014,Lafayette High School,165060,Delivery Target,White (Non-Hispanic),
20132014,Lafayette High School,165060,Delivery Target,African American,
20132014,Lafayette High School,165060,Actual Score,African American,92.3
20132014,Lafayette High School,165060,Met Target,African American,
20132014,Lafayette High School,165060,Numerator Count,African American,60
20132014,Lafayette High School,165060,Denominator Count,African American,65
20132014,Lafayette High School,165060,Met Target,Hispanic,
20132014,Lafayette High School,165060,Denominator Count,Hispanic,29
20132014,Lafayette High School,165060,Numerator Count,Hispanic,24
20132014,Lafayette High School,165060,Delivery Target,Hispanic,
20132014,Lafayette High School,165060,Actual Score,Hispanic,82.8
20132014,Lafayette High School,165060,Denominator Count,Asian,27
20132014,Lafayette High School,165060,Actual Score,Asian,92.6
20132014,Lafayette High School,165060,Numerator Count,Asian,25
20132014,Lafayette High School,165060,Delivery Target,Asian,
20132014,Lafayette High School,165060,Met Target,Asian,
20132014,Lafayette High School,165060,Actual Score,American Indian or Alaska Native,***
20132014,Lafayette High School,165060,Met Target,American Indian or Alaska Native,
20132014,Lafayette High School,165060,Delivery Target,American Indian or Alaska Native,
20132014,Lafayette High School,165060,Numerator Count,American Indian or Alaska Native,***
20132014,Lafayette High School,165060,Denominator Count,American Indian or Alaska Native,***
20132014,Lafayette High School,165060,Numerator Count,Native Hawaiian or Other Pacific Islander,
20132014,Lafayette High School,165060,Denominator Count,Native Hawaiian or Other Pacific Islander,
20132014,Lafayette High School,165060,Met Target,Native Hawaiian or Other Pacific Islander,
20132014,Lafayette High School,165060,Actual Score,Native Hawaiian or Other Pacific Islander,
20132014,Lafayette High School,165060,Delivery Target,Native Hawaiian or Other Pacific Islander,
20132014,Lafayette High School,165060,Met Target,Two or more races,
20132014,Lafayette High School,165060,Actual Score,Two or more races,100.0
20132014,Lafayette High School,165060,Denominator Count,Two or more races,11
20132014,Lafayette High School,165060,Delivery Target,Two or more races,
20132014,Lafayette High School,165060,Numerator Count,Two or more races,11
20132014,Lafayette High School,165060,Numerator Count,Migrant,
20132014,Lafayette High School,165060,Actual Score,Migrant,
20132014,Lafayette High School,165060,Met Target,Migrant,
20132014,Lafayette High School,165060,Delivery Target,Migrant,
20132014,Lafayette High School,165060,Denominator Count,Migrant,
20132014,Lafayette High School,165060,Actual Score,Limited English Proficiency,72.7
20132014,Lafayette High School,165060,Met Target,Limited English Proficiency,
20132014,Lafayette High School,165060,Delivery Target,Limited English Proficiency,
20132014,Lafayette High School,165060,Denominator Count,Limited English Proficiency,11
20132014,Lafayette High School,165060,Numerator Count,Limited English Proficiency,8
20132014,Lafayette High School,165060,Met Target,Free/Reduced-Price Meals,
20132014,Lafayette High School,165060,Actual Score,Free/Reduced-Price Meals,89.9
20132014,Lafayette High School,165060,Delivery Target,Free/Reduced-Price Meals,
20132014,Lafayette High School,165060,Denominator Count,Free/Reduced-Price Meals,148
20132014,Lafayette High School,165060,Numerator Count,Free/Reduced-Price Meals,133
20132014,Lafayette High School,165060,Delivery Target,Disability-With IEP (Total),
20132014,Lafayette High School,165060,Denominator Count,Disability-With IEP (Total),22
20132014,Lafayette High School,165060,Actual Score,Disability-With IEP (Total),72.7
20132014,Lafayette High School,165060,Numerator Count,Disability-With IEP (Total),16
20132014,Lafayette High School,165060,Met Target,Disability-With IEP (Total),
20132014,Lafayette High School,165060,Delivery Target,GAP,
20132014,Lafayette High School,165060,Actual Score,GAP,87.9
20132014,Lafayette High School,165060,Met Target,GAP,
20132014,Lafayette High School,165060,Denominator Count,GAP,190
20132014,Lafayette High School,165060,Numerator Count,GAP,167
20132014,Paul Laurence Dunbar High School,165200,Denominator Count,All Students,537
20132014,Paul Laurence Dunbar High School,165200,Delivery Target,All Students,
20132014,Paul Laurence Dunbar High School,165200,Numerator Count,All Students,491
20132014,Paul Laurence Dunbar High School,165200,Met Target,All Students,
20132014,Paul Laurence Dunbar High School,165200,Actual Score,All Students,91.4
20132014,Paul Laurence Dunbar High School,165200,Numerator Count,Male,240
20132014,Paul Laurence Dunbar High School,165200,Met Target,Male,
20132014,Paul Laurence Dunbar High School,165200,Delivery Target,Male,
20132014,Paul Laurence Dunbar High School,165200,Actual Score,Male,88.9
20132014,Paul Laurence Dunbar High School,165200,Denominator Count,Male,270
20132014,Paul Laurence Dunbar High School,165200,Denominator Count,Female,267
20132014,Paul Laurence Dunbar High School,165200,Numerator Count,Female,251
20132014,Paul Laurence Dunbar High School,165200,Delivery Target,Female,
20132014,Paul Laurence Dunbar High School,165200,Actual Score,Female,94.0
20132014,Paul Laurence Dunbar High School,165200,Met Target,Female,
20132014,Paul Laurence Dunbar High School,165200,Met Target,White (Non-Hispanic),
20132014,Paul Laurence Dunbar High School,165200,Delivery Target,White (Non-Hispanic),
20132014,Paul Laurence Dunbar High School,165200,Actual Score,White (Non-Hispanic),92.3
20132014,Paul Laurence Dunbar High School,165200,Numerator Count,White (Non-Hispanic),288
